fid,id,Trial,Row,Column,MasonPlot#,,,716ExG_mean,716ExG_variance,716ExR_mean,716ExR_variance,716gNDVI_mean,716gNDVI_variance,716NDVI_mean,716NDVI_variance,716THRESH_mean,716THRESH_variance,716HA_mean,716HA_variance,716PLT_,,
fid,id,Trial,Row,Column,Combocode,MasonPlot#,Date,DAS,ExG_Mean,ExG_Var,ExR_Mean,ExR_Var,NDVI_Mean,NDVI_Var,gNDVI_Mean,gNDVI_Var,NDRE_mean,NDRE_Var,THRESH_mean,THRESH_Var,HA Mean,PLT COUNT
899,2005,2509,7,5,,705,,,34.05959164,573.8979836,181.2128069,7927413.615,0.106534181,0.025357078,0.272031672,0.048029232,,,0.532971676,0.248912869,0.836635378,46
900,2006,2509,8,1,,801,,,38.52205682,912.076058,-346.6639891,9589131.441,0.138039551,0.035650312,0.315554067,0.064897748,,,0.586400567,0.242534942,0.573496172,33
901,2007,2509,8,2,,802,,,24.89803761,510.6187942,842.1216783,7400354.803,0.07364612,0.036547953,0.224250469,0.061321313,,,0.46192423,0.248550236,0.772245106,48
902,2008,2509,8,3,,803,,,37.27882702,755.0017257,-385.2302895,8646179.1,0.138457195,0.035342752,0.317635191,0.062722447,,,0.591420707,0.241642254,0.693449018,41
903,2009,2509,8,4,,804,,,34.21642768,569.4442173,-220.0689497,7328027.016,0.145928894,0.029955258,0.319556739,0.053224831,,,0.598686004,0.240261073,0.8255655,56
904,2010,2509,8,5,,805,,,31.59415983,562.032829,323.8437326,7228743.467,0.128902127,0.032141896,0.287557238,0.055957783,,,0.540284102,0.248377191,0.785968174,38
905,2011,2509,9,1,,901,,,41.21625085,765.6784162,-339.0712538,9482347.907,0.11891418,0.033286885,0.299828861,0.059906268,,,0.587839127,0.242284288,0.748405089,59
906,2012,2509,9,2,,902,,,48.03969682,778.2452206,-956.9597415,7823971.637,0.167175055,0.027812186,0.361078899,0.051861947,,,0.658296527,0.22494221,0.52521644,22
907,2013,2509,9,3,,903,,,36.61811839,834.0071698,290.2925489,11289916.25,0.108971903,0.041367771,0.273532945,0.072908463,,,0.530497111,0.249069926,0.549506033,32
908,2014,2509,9,4,,904,,,48.62923371,815.8500971,-1056.971403,8883185.545,0.185327429,0.024184228,0.378903857,0.047080207,,,0.6835015,0.2163272,0.696959755,37
909,2015,2509,9,5,,905,,,45.63501063,862.7904594,-515.1321483,8337639.026,0.154285103,0.02730598,0.334101096,0.051837945,,,0.624461647,0.234509298,0.516204294,25
910,2016,2509,10,1,,1001,,,50.83909487,823.564404,-1043.111947,7657928.177,0.157549544,0.02663115,0.352407367,0.050251807,,,0.659705562,0.224494134,0.749421265,38
911,2017,2509,10,2,,1002,,,51.50327225,721.3777162,-1160.19675,6113912.515,0.191142605,0.024284783,0.386988483,0.04485601,,,0.706479058,0.207366399,0.491642819,23
912,2018,2509,10,3,,1003,,,51.2660798,766.3969057,-1200.3318,6573577.844,0.230477605,0.027972182,0.422888277,0.049047634,,,0.740815437,0.192007925,0.502888804,20
913,2019,2509,10,4,,1004,,,42.93192104,603.9378648,-509.0492011,7840057.153,0.185826448,0.032242724,0.364199833,0.0551636,,,0.68190741,0.216909694,0.815103075,45
914,2020,2509,10,5,,1005,,,50.96758628,880.2208838,-991.8930217,9139351.736,0.172953079,0.031860416,0.366275121,0.058587129,,,0.696336078,0.211452145,0.568637101,34
915,2021,2509,11,1,,1101,,,47.14969325,985.6138019,-285.801865,11504418.24,0.116993289,0.028121874,0.294831022,0.057768349,,,0.584703476,0.242825321,0.896708224,76
916,2022,2509,11,2,,1102,,,48.06118166,766.5868983,-656.8069224,8350322.906,0.172877698,0.027968093,0.357073879,0.053331404,,,0.666703003,0.222210109,0.560401706,28
917,2023,2509,11,3,,1103,,,58.61787311,1300.526196,-1530.242112,12294300.03,0.162657803,0.028535411,0.37330153,0.05908797,,,0.680693339,0.217349917,0.518081073,22
918,2024,2509,11,4,,1104,,,48.87893991,836.9549704,-974.136896,9354572.521,0.182288634,0.029830069,0.374884321,0.056339644,,,0.677473007,0.218503332,0.601997667,23
919,2025,2509,11,5,,1105,,,45.33307887,790.5101496,-413.3567928,8539334.294,0.122817688,0.026645636,0.30481976,0.051808933,,,0.600043622,0.239991274,0.899309163,63
920,2026,2509,12,1,,1201,,,46.4689358,940.2788719,-599.0937764,10217295.39,0.171624436,0.034993336,0.351918563,0.064590125,,,0.633256968,0.23224258,0.575910027,33
921,2027,2509,12,2,,1202,,,43.07264946,901.165864,-273.9294338,10150793.48,0.134452582,0.032814679,0.309266848,0.062138673,,,0.589373824,0.24201232,0.701623927,44
922,2028,2509,12,3,,1203,,,41.00438907,785.2499398,-96.32247983,9691285.061,0.147981633,0.032330546,0.317426799,0.060197131,,,0.602638896,0.239465257,0.799529721,51
923,2029,2509,12,4,,1204,,,37.38712931,744.6478577,364.1850411,10461541.91,0.125290841,0.036798037,0.284725065,0.06670849,,,0.552823812,0.247209645,0.756767102,49
924,2030,2509,12,5,,1205,,,43.24502481,661.3668752,-275.276959,7603477.384,0.179805646,0.032379643,0.352619145,0.057067291,,,0.664304018,0.22300419,0.71700658,35
925,3001,2509,13,1,,1301,,,46.50160912,794.0719578,-1003.287754,7947706.168,0.180835056,0.028655212,0.373239203,0.049768837,,,0.680057819,0.217579182,0.654097106,35
926,3002,2509,13,2,,1302,,,50.46193696,934.3456719,-1133.896413,8729954.054,0.171555393,0.028141064,0.370157187,0.053309486,,,0.677173083,0.218609699,0.346352933,12
927,3003,2509,13,3,,1303,,,44.15131023,837.3826897,-568.8949152,9297661.754,0.168306717,0.0322481,0.350619458,0.059489622,,,0.637907998,0.230981384,0.537617555,28
928,3004,2509,13,4,,1304,,,47.8447105,819.5559435,-989.1697768,9437793.275,0.165221255,0.024959582,0.358618513,0.049615543,,,0.672948428,0.220088841,0.650245138,36
929,3005,2509,13,5,,1305,,,46.15581192,1039.05746,-393.0102822,11300857.29,0.132257247,0.032112642,0.313740848,0.063235609,,,0.600665467,0.239866464,0.462179207,16
930,3006,2509,14,1,,1401,,,48.26700115,908.8715036,-1043.995807,8728874.14,0.187183273,0.029258165,0.380009755,0.052125367,,,0.673665267,0.219840375,0.521460987,22
931,3007,2509,14,2,,1402,,,43.28818734,837.6831213,-541.9824703,8586822.081,0.160627272,0.032574873,0.34206728,0.05800358,,,0.623974265,0.234630382,0.485827819,25
932,3008,2509,14,3,,1403,,,44.27049359,766.0562305,-737.640693,7768548.968,0.179475046,0.02709123,0.362609242,0.049248141,,,0.655085901,0.225948363,0.833831517,51
933,3009,2509,14,4,,1404,,,41.11376462,733.7143006,-429.7213169,8684250.429,0.164843782,0.028793928,0.342225454,0.052952154,,,0.636487555,0.231371147,0.69399435,42
934,3010,2509,14,5,,1405,,,39.41918159,883.5845987,-7.386848249,9820164.466,0.118767338,0.030699483,0.289193344,0.058115675,,,0.551511682,0.247346547,0.776370231,37
935,3011,2509,15,1,,1501,,,34.18278984,673.6208577,-37.30054521,8452704.718,0.116845418,0.027209608,0.28529298,0.049679653,,,0.538144836,0.248544971,0.909216833,82
936,3012,2509,15,2,,1502,,,36.40193058,609.0201931,-324.102959,6641515.1,0.158122317,0.029391415,0.332225911,0.051135465,,,0.603986584,0.23918679,0.609540475,40
937,3013,2509,15,3,,1503,,,35.27463541,843.7350429,-525.0672313,9479156.439,0.09387771,0.035158044,0.278095105,0.063379471,,,0.53746763,0.248596177,0.654777093,35
938,3014,2509,15,4,,1504,,,33.07386007,739.1298095,-499.8725898,9264439.941,0.063430887,0.024537577,0.24890403,0.049062027,,,0.489193535,0.24988322,0.900805658,74
939,3015,2509,15,5,,1505,,,34.11628224,639.0687348,-463.5389773,6044523.464,0.137866018,0.030218015,0.316769645,0.052744722,,,0.573995311,0.244524694,0.454749275,21
940,3016,2509,16,1,,1601,,,31.98339242,572.9425385,-262.4875425,6203464.184,0.13781103,0.024798428,0.30823498,0.042741444,,,0.559121898,0.246504601,0.917269662,91
941,3017,2509,16,2,,1602,,,40.25355069,594.3736533,-765.7852031,5034961.583,0.207440294,0.023600337,0.389340908,0.041006607,,,0.683886269,0.21618584,0.644083552,39
942,3018,2509,16,3,,1603,,,35.13687912,642.1244133,-505.7618286,5901987.125,0.141850684,0.019911196,0.319013616,0.037423624,,,0.578921542,0.24377139,0.763474964,65
943,3019,2509,16,4,,1604,,,35.14797448,686.3267759,-548.3500842,6739902.837,0.165821155,0.028414378,0.344379361,0.050522431,,,0.599040401,0.240190999,0.623961067,37
944,3020,2509,16,5,,1605,,,30.79730135,832.3470283,14.72594244,7742631.17,0.092288887,0.025471241,0.261735179,0.050240728,,,0.468502113,0.249007883,0.500082017,24
945,3021,2509,17,1,,1701,,,30.71747192,616.1098932,-160.6672923,6775761.102,0.13362358,0.02718965,0.302357564,0.047154572,,,0.53048315,0.249070778,0.893877253,63
946,3022,2509,17,2,,1702,,,32.26663941,640.5189552,-160.4992752,6729320.233,0.146629087,0.029592946,0.315968745,0.051924532,,,0.559416735,0.246469652,0.565385386,26
947,3023,2509,17,3,,1703,,,35.14472608,616.5437859,-575.5718287,6256434.136,0.181417791,0.025081196,0.35853098,0.045563698,,,0.629953666,0.233112045,0.714881983,42
948,3024,2509,17,4,,1704,,,26.69550635,547.5219152,265.2768387,7390538.371,0.136855911,0.030108401,0.294024602,0.05314604,,,0.523722528,0.249437242,0.734365032,44
949,3025,2509,17,5,,1705,,,23.29412406,514.1120186,707.9210365,6183826.473,0.087611905,0.025251631,0.236285639,0.045397304,,,0.42475801,0.244338643,0.644297015,31
950,3026,2509,18,1,,1801,,,33.30426843,811.7318047,142.8736705,8556391.647,0.116235865,0.028665593,0.280450415,0.054218422,,,0.513628434,0.249814266,0.784291209,61
951,3027,2509,18,2,,1802,,,33.82966194,609.5811267,-244.977301,5952395.623,0.154384022,0.024580451,0.324690859,0.045347312,,,0.580316249,0.2435493,0.603535952,25
952,3028,2509,18,3,,1803,,,34.41484752,720.5489655,-272.2568939,6816472.432,0.149519451,0.025189724,0.321431284,0.047527189,,,0.567873981,0.245393123,0.793277556,46
953,3029,2509,18,4,,1804,,,37.61911123,804.2800873,-705.0154146,7888642.481,0.185909344,0.027686052,0.366673421,0.051979293,,,0.624890949,0.234402251,0.565337854,33
954,3030,2509,18,5,,1805,,,35.13537975,732.3234748,-364.9508859,6751778.52,0.157848655,0.02457947,0.332346586,0.046766847,,,0.588626574,0.24214533,0.534275039,16
955,4001,2509,19,1,,1901,,,34.18185289,719.8669486,-151.9708025,8437607.521,0.131010287,0.02876999,0.301216733,0.054918282,,,0.551122263,0.247386514,0.74670531,45
956,4002,2509,19,2,,1902,,,26.00035445,535.5782369,625.3045287,7419380.441,0.070607873,0.024798277,0.222946971,0.047183061,,,0.433486926,0.245576011,0.829618154,61
957,4003,2509,19,3,,1903,,,22.82175573,400.8300065,794.9317293,6754538.943,0.104855132,0.029962904,0.249607179,0.052386578,,,0.476826609,0.249462994,0.724583531,45
958,4004,2509,19,4,,1904,,,35.16528115,644.6368594,-245.146971,7598496.663,0.16462862,0.026616417,0.334642608,0.05051961,,,0.609038131,0.238110686,0.789016077,54
959,4005,2509,19,5,,1905,,,32.87913226,613.560378,18.42938409,6782870.362,0.170047166,0.032452685,0.332764884,0.056028457,,,0.589567492,0.241977664,0.501175656,16
960,4006,2509,20,1,,2001,,,35.62742907,835.4465933,19.42106206,9694548.543,0.110997239,0.02869488,0.279210603,0.05710873,,,0.532065084,0.24897183,0.793139899,57
961,4007,2509,20,2,,2002,,,27.50900962,489.0610848,425.5832614,6895495.452,0.104714752,0.030112762,0.261313585,0.054178231,,,0.502875992,0.249991729,0.72241461,38
962,4008,2509,20,3,,2003,,,33.85950368,664.8372556,-123.8775073,8353402.954,0.131038398,0.02892537,0.300847276,0.054159966,,,0.55159531,0.247337924,0.653749408,38
963,4009,2509,20,4,,2004,,,30.24496974,496.6021579,68.71722,6877211.695,0.180666407,0.032761913,0.338772559,0.054914297,,,0.600169039,0.239966164,0.684778448,33
964,4010,2509,20,5,,2005,,,37.08285169,598.6786045,-348.1130318,6037991.412,0.200782102,0.028122482,0.371123517,0.048891692,,,0.647300981,0.228302421,0.46679182,19
965,4011,2509,21,1,,2101,,,34.64158146,726.7000297,87.92821247,8955110.066,0.102180495,0.028829878,0.267523461,0.053272091,,,0.529188821,0.249148013,0.904166515,80
966,4012,2509,21,2,,2102,,,38.74174117,737.8003706,-451.7309578,7866928.939,0.122862057,0.027824205,0.303897578,0.053612447,,,0.581470781,0.243362512,0.483742208,18
967,4013,2509,21,3,,2103,,,40.27455096,739.2550205,-560.0799859,7247591.451,0.152682713,0.026440682,0.33274902,0.050829542,,,0.606012701,0.238761307,0.840578918,57
968,4014,2509,21,4,,2104,,,43.42008124,756.6002009,-761.9104053,7721199.203,0.180400255,0.028156994,0.36512225,0.0530835,,,0.654126114,0.226245141,0.781744947,44
969,4015,2509,21,5,,2105,,,35.56724556,566.3796693,-175.7528941,6050631.263,0.190535064,0.030479299,0.356454188,0.052433599,,,0.632105564,0.23254812,0.481580722,18
970,4016,2509,22,1,,2201,,,38.12904457,665.0624261,-79.7951426,8187253.497,0.182331317,0.032713022,0.346489226,0.057867035,,,0.623660897,0.234707983,0.605971129,31
971,4017,2509,22,2,,2202,,,39.8656867,547.8015574,-375.2836045,6203320.161,0.201587175,0.028475134,0.371701241,0.049999138,,,0.66813025,0.221732219,0.274434034,12
972,4018,2509,22,3,,2203,,,41.74046114,699.1843293,-407.6405006,7152496.362,0.172278626,0.026335467,0.34598394,0.050550083,,,0.627166685,0.233828634,0.705471712,42
973,4019,2509,22,4,,2204,,,38.24846701,691.4297475,-270.1171123,8362765.454,0.186111578,0.03330684,0.35475102,0.060719282,,,0.635625324,0.231605772,0.519711302,21
974,4020,2509,22,5,,2205,,,40.25881712,659.2139077,-396.2571325,6752048.93,0.206062815,0.029047354,0.376437561,0.052806595,,,0.660561461,0.224220017,0.402358559,19
975,4021,2509,23,1,,2301,,,52.62071598,824.7880901,-1299.980522,8246652.087,0.206955046,0.023334974,0.404040284,0.046845784,,,0.708100444,0.206694205,0.580166585,23
976,4022,2509,23,2,,2302,,,50.47894579,692.5692536,-1094.037901,6442266.345,0.2267848,0.026668506,0.416956454,0.048362237,,,0.719713281,0.201726074,0.434341225,17
977,4023,2509,23,3,,2303,,,55.06620855,1031.43568,-1274.498304,8408913.564,0.211684259,0.0284435,0.408893342,0.054907069,,,0.695789703,0.211666392,0.468806386,17
978,4024,2509,23,4,,2304,,,53.17827154,1045.630624,-1173.413353,10411303.39,0.173794138,0.029009342,0.372885419,0.057672346,,,0.667257361,0.222024975,0.386989173,13
979,4025,2509,23,5,,2305,,,46.06973383,865.8044805,-613.004167,8338316.082,0.16208302,0.027959339,0.345296138,0.053998659,,,0.623895495,0.234649906,0.305876563,12
980,4026,2509,24,1,,2401,,,52.68582334,822.9779561,-1605.949488,4722647.158,0.255801423,0.022608446,0.459236344,0.038855285,,,0.747082879,0.188950051,0.427759045,14
981,4027,2509,24,2,,2402,,,52.22907465,812.3847897,-1499.862806,4535202.138,0.24136317,0.023097557,0.444412408,0.040494424,,,0.728638421,0.197724473,0.34467674,13
982,4028,2509,24,3,,2403,,,48.98827699,833.4654569,-1437.593446,4547698.874,0.234330542,0.02500669,0.435049268,0.042458089,,,0.708833152,0.206388715,0.368597572,12
983,4029,2509,24,4,,2404,,,50.0429483,908.4292473,-1558.744895,5200643.804,0.226424763,0.024022094,0.431938915,0.042671118,,,0.703234075,0.208695911,0.350271571,12
984,4030,2509,24,5,,2405,,,50.24494358,834.3372659,-1498.211912,4613037.794,0.230425665,0.023308033,0.434714323,0.040741825,,,0.715940686,0.20336962,0.214396384,7
985,101,2510,1,1,,101,,,35.04707775,452.5280148,-491.3164865,4006754.593,0.221048063,0.024372375,0.391337635,0.038388666,,,0.675253517,0.219286205,0.696493019,36
986,102,2510,1,2,,102,,,38.93135411,454.2605477,-574.7755191,3341770.134,0.253997631,0.02271033,0.424064668,0.035668097,,,0.713175759,0.204556096,0.765169051,53
987,103,2510,1,3,,103,,,51.79039908,421.7897552,-1462.636403,2235339.331,0.337305028,0.012606527,0.527959246,0.019346496,,,0.905081234,0.085909194,0.751923007,43
988,104,2510,2,1,,201,,,41.17785656,606.3537502,-766.6998744,5404676.651,0.210404658,0.021527157,0.390618674,0.038258756,,,0.689500954,0.214089388,0.850472059,62
989,105,2510,2,2,,202,,,33.43769768,471.9698615,-67.43464438,5546075.922,0.188114279,0.02706463,0.350497669,0.045675813,,,0.619942197,0.235613869,0.690270487,36
990,106,2510,2,3,,203,,,34.2280252,538.8870778,71.28875014,5826944.833,0.164568852,0.028827689,0.326393705,0.049938944,,,0.584394687,0.242877537,0.572142024,21
991,107,2510,3,1,,301,,,31.62500682,524.5840652,234.2049457,7366980.806,0.139539607,0.027729649,0.29864763,0.048529038,,,0.55744588,0.246699971,0.957821443,98
992,108,2510,3,2,,302,,,37.19626066,586.6953674,-155.0629749,7773621.671,0.163385934,0.027168996,0.333024962,0.049074314,,,0.610803739,0.237722531,0.850956018,64
993,109,2510,3,3,,303,,,37.37015235,571.5493034,-9.83733133,7096718.609,0.16398704,0.026810883,0.329869781,0.049464825,,,0.601422615,0.239713453,0.743169598,40
994,110,2510,4,1,,401,,,46.53874891,855.8615548,-646.7659739,8121597.244,0.195407798,0.027622203,0.376330537,0.051278012,,,0.675038176,0.219361637,0.741036438,41
995,111,2510,4,2,,402,,,53.7523311,796.3953917,-1290.616861,6751133.148,0.241548615,0.021368765,0.435270478,0.040242105,,,0.762037189,0.181336512,0.655900848,36
996,112,2510,4,3,,403,,,52.80005998,835.5831835,-948.3810937,8453313.025,0.205239403,0.024867048,0.395384677,0.049615875,,,0.705693096,0.20769035,0.492992145,24
997,113,2510,5,1,,501,,,43.8384414,702.5332324,-700.2889355,6805366.08,0.209125942,0.026889494,0.388354887,0.048262185,,,0.677755358,0.218403033,0.706809814,35
998,114,2510,5,2,,502,,,49.73664122,1031.482496,-765.464368,9671765.5,0.169212613,0.027938279,0.355783855,0.055872323,,,0.626499455,0.233997888,0.617474985,27
999,115,2510,5,3,,503,,,50.18947139,601.0080198,-1395.310847,4362409.024,0.241514227,0.016331196,0.439391321,0.030839707,,,0.77574221,0.173966234,0.77729982,36
1000,116,2510,6,1,,601,,,39.57595661,646.5794535,-403.9677587,7679952.206,0.152888853,0.021451702,0.326218334,0.041395268,,,0.599067917,0.240185548,0.950899448,95
1001,117,2510,6,2,,602,,,41.60778059,614.9263144,-442.4085494,7088521.679,0.189629235,0.02295727,0.360604457,0.042578693,,,0.657833756,0.225088506,0.940723998,81
1002,118,2510,6,3,,603,,,47.6772233,566.8343832,-997.311504,5195769.126,0.204641053,0.015421425,0.391833925,0.030575189,,,0.728189474,0.197929564,0.940230765,72
1003,119,2510,7,1,,701,,,39.18388205,655.0796454,-286.0346615,7310043.488,0.124716715,0.019974158,0.298863463,0.040326604,,,0.565954431,0.245650013,0.943131072,115
1004,120,2510,7,2,,702,,,39.41255214,620.7187017,-73.59782982,7631652.865,0.121917354,0.021265273,0.290401769,0.042304693,,,0.558902914,0.246530447,0.979842164,119
1005,121,2510,7,3,,703,,,41.54498119,607.7944573,-78.5603627,6797435.667,0.172969452,0.026385939,0.338329341,0.049690782,,,0.611280737,0.237616598,0.603794907,30
1006,122,2510,8,1,,801,,,39.04744894,529.3791672,-492.2516104,6288594.002,0.220919353,0.027194909,0.392366723,0.046633416,,,0.698453819,0.210616082,0.86388656,59
1007,123,2510,8,2,,802,,,37.5630708,526.2912771,-122.167766,7008664.081,0.177023632,0.02493927,0.341616429,0.045042334,,,0.619421499,0.235738506,0.933776887,82
1008,124,2510,8,3,,803,,,45.31409645,650.889267,-567.0617344,7999304.561,0.145456579,0.018656908,0.326493546,0.03934594,,,0.625903007,0.234148433,0.910527467,71
1009,125,2510,9,1,,901,,,59.03512408,617.4168192,-1826.409376,4776707.412,0.301478515,0.019354572,0.504828997,0.031267857,,,0.874856831,0.109482356,0.804848264,57
1010,126,2510,9,2,,902,,,52.5724452,695.178823,-1168.283625,5817214.71,0.262289096,0.023611504,0.449978317,0.040873585,,,0.806140255,0.156278144,0.892517999,81
1011,127,2510,9,3,,903,,,48.08391494,462.7167315,-1147.320393,4347251.812,0.241743889,0.015149765,0.430347258,0.027757223,,,0.796183206,0.162275508,0.900408282,59
1012,128,2510,10,1,,1001,,,51.46930877,643.9223572,-1248.560516,5617015.278,0.246917869,0.024592723,0.439347084,0.041454577,,,0.797290667,0.161618259,0.906863996,80
1013,129,2510,10,2,,1002,,,50.98773641,766.7198038,-1062.728915,6976164.059,0.216112657,0.027725958,0.405644435,0.048365467,,,0.739330681,0.192720825,0.82978801,66
1014,130,2510,10,3,,1003,,,47.33066143,659.8526021,-893.675609,5940400.15,0.228900669,0.026942132,0.411640853,0.047611795,,,0.73471836,0.194907292,0.730903126,37
1015,131,2510,11,1,,1101,,,52.63898582,807.6388073,-1335.840697,6837826.298,0.244815927,0.026002565,0.439983392,0.045743973,,,0.773555071,0.175167623,0.778865256,50
1016,132,2510,11,2,,1102,,,51.77942259,788.5710942,-1071.754964,6775183.565,0.239222269,0.025654343,0.427472684,0.045619853,,,0.74400916,0.19045953,0.704866934,49
1017,133,2510,11,3,,1103,,,52.80878145,651.1464504,-1200.768346,5709344.904,0.215713818,0.017556422,0.410682626,0.034940809,,,0.744051675,0.19043878,0.684887811,36
