fid,id,Trial,Row,Column,Combocode,VarietyName,MasonPlot#,Date,DAS,ExG_Mean,ExG_Var,ExR_Mean,ExR_Var,NDVI_Mean,NDVI_Var,gNDVI_Mean,gNDVI_Var,NDRE_mean,NDRE_Var,THRESH_mean,THRESH_Var,HA_Mean,PLTCount,Yield,HACorrectedYield,HACorrected85Yield,Perplantyield,PeakStand
1190,182,2512,21,2,25122102,I25212,2102,6/12/2025,13,9.0081087,99.4305172,993.3166506,1526043.515,0.197621392,0.0049256,0.063244048,0.002259101,-0.027176275,0.000457679,0.067143327,0.0626351,0.885486722,45,2281.012579,2575.998625,2189.598831,50.68916843,0.697900456
1191,183,2512,21,3,25122103,I24103,2103,6/12/2025,13,9.461268667,71.98095638,976.2707656,1317331.1,0.197716805,0.005167427,0.062127489,0.002576276,-0.03004765,0.000400811,0.074366352,0.068835997,0.965457528,57,1650.238813,1709.281625,1452.889382,28.95155813,0.734150603
1192,185,2512,22,1,25122201,I21902,2201,6/12/2025,13,9.158193174,92.27856885,856.559393,1523296.545,0.199054306,0.004918938,0.060913675,0.002252217,-0.025925029,0.000290484,0.073659125,0.068233458,0.944792768,51,2435.762987,2578.092329,2191.37848,47.76005857,0.835303754
1193,186,2512,22,2,25122202,I10109,2202,6/12/2025,13,9.144954531,58.83386931,974.955703,1450724.029,0.200081076,0.004735802,0.064320546,0.002571642,-0.026338442,0.000393299,0.071792484,0.066638323,0.944075829,58,1732.79878,1835.444491,1560.127818,29.87584104,0.854049478
1194,187,2512,22,3,25122203,R22710,2203,6/12/2025,13,8.718530894,39.19534241,989.0916906,1130204.222,0.201124465,0.005756069,0.065746052,0.003584066,-0.02795162,0.000393686,0.079672436,0.073324739,0.954016075,48,2675.029528,2803.966932,2383.371892,55.72978182,0.7446332
1195,189,2512,23,1,25122301,I24101,2301,6/12/2025,13,8.506888335,28.50636843,618.1352305,890797.044,0.197273761,0.005071731,0.051133146,0.003183655,-0.02273569,0.000280231,0.072115253,0.066914643,0.959574235,54,2447.037402,2550.128287,2167.609044,45.31550744,0.75851241
1196,190,2512,23,2,25122302,R22703,2302,6/12/2025,13,9.348774141,43.90947562,534.6976579,1236572.83,0.197656716,0.005127827,0.048584232,0.00302463,-0.024506978,0.000278939,0.072592796,0.067323082,0.931335557,48,2817.71207,3025.453123,2571.635155,58.7023348,0.732568619
1197,191,2512,23,3,25122303,I15652,2303,6/12/2025,13,11.064282,107.2436836,394.8127907,1633241.783,0.198893052,0.006298857,0.045741224,0.003204849,-0.028545683,0.000275161,0.082632631,0.07580448,0.941616084,49,2406.284329,2555.48346,2172.160941,49.10784344,0.790998716
1198,193,2512,24,1,25122401,I23013,2401,6/12/2025,13,11.00090386,105.7605305,8.247373345,1593011.803,0.172353629,0.006694802,0.007195076,0.003260339,-0.047256114,0.000308869,0.078526431,0.072360031,0.9142227,50,2201.524102,2408.082956,2046.870512,44.03048204,0.860216815
1199,194,2512,24,2,25122402,G16351,2402,6/12/2025,13,9.807226605,64.97223465,129.5135547,1372554.761,0.154665206,0.004107481,-0.007460196,0.002144675,-0.054825373,0.000317192,0.047501644,0.045245238,0.937977291,53,2914.114053,3106.806617,2640.785625,54.98328402,0.807933821
1200,195,2512,24,3,25122403,I23012,2403,6/12/2025,13,10.38041901,86.36496233,160.6751413,1581773.535,0.173276506,0.006353044,0.012923982,0.003257587,-0.050124792,0.000327482,0.07555799,0.06984898,0.924354277,47,2174.431727,2352.379147,1999.522275,46.26450482,0.886740407
1201,104,2512,1,4,25120104,#N/A,104,6/12/2025,13,8.841483795,152.5876229,587.4413029,2315939.034,0.176155646,0.00767617,0.028614725,0.003423092,-0.046309255,0.000339158,0.088600312,0.080750297,0.9266341,52,,,,,0.851627348
1202,108,2512,2,4,25120204,#N/A,204,6/12/2025,13,7.890721311,91.69254821,745.483522,1612994.943,0.203280502,0.00697084,0.061383696,0.003825066,-0.026120582,0.00029046,0.082568556,0.07575099,0.930862892,47,,,,,0.877188191
1203,112,2512,3,4,25120304,#N/A,304,6/12/2025,13,7.292576659,63.15422572,690.4032552,1787487.204,0.203717527,0.005941059,0.060613699,0.003098396,-0.026008664,0.000300002,0.079111062,0.072852502,0.949709265,54,,,,,0.844528178
1204,116,2512,4,4,25120404,#N/A,404,6/12/2025,13,8.058215988,90.48417322,878.4244534,1670314.507,0.20324812,0.005282165,0.065703308,0.002483946,-0.025939198,0.000289803,0.079310723,0.073020532,0.956402078,53,,,,,0.766035881
1205,120,2512,5,4,25120504,#N/A,504,6/12/2025,13,9.590434711,157.5858926,245.598499,2441922.006,0.193602724,0.008854803,0.037036004,0.004118785,-0.029885804,0.0003571,0.10767798,0.096083432,0.931719587,50,,,,,0.949724179
1206,124,2512,6,4,25120604,#N/A,604,6/12/2025,13,8.915408848,117.3684915,249.9602575,1646827.303,0.167004694,0.006821181,0.009101669,0.003205573,-0.041518742,0.000639548,0.075578688,0.06986655,0.933905689,51,,,,,0.915105674
1207,128,2512,7,4,25120704,#N/A,704,6/12/2025,13,6.743227326,19.86027373,447.7473414,1210610.472,0.159635821,0.005723557,0.007573115,0.003586187,-0.043909233,0.00070713,0.060070671,0.056462186,0.956345011,55,,,,,0.755284286
1208,132,2512,8,4,25120804,#N/A,804,6/12/2025,13,7.646352825,76.58622868,876.0073931,1382971.438,0.190591315,0.004629816,0.052196086,0.002382923,-0.025876954,0.000516915,0.062147202,0.058284928,0.947906604,54,,,,,0.705313746
1209,136,2512,9,4,25120904,#N/A,904,6/12/2025,13,7.729843793,71.9469663,873.3002628,1426562.667,0.198356278,0.0055619,0.06009316,0.002919289,-0.02166868,0.000362859,0.075363113,0.069683514,0.916446421,43,,,,,0.612219826
1210,140,2512,10,4,25121004,#N/A,1004,6/12/2025,13,6.950110956,53.01734616,955.282113,1546442.43,0.192601572,0.004617037,0.056286717,0.002655571,-0.021111297,0.000469429,0.065888606,0.061547297,0.957620167,59,,,,,0.710157594
1211,144,2512,11,4,25121104,#N/A,1104,6/12/2025,13,8.199150685,123.2963116,857.4596438,1896777.8,0.200278089,0.005540802,0.061835491,0.002582254,-0.0267209,0.000266413,0.078630137,0.072447439,0.937388356,47,,,,,0.655998252
1212,148,2512,12,4,25121204,#N/A,1204,6/12/2025,13,6.741782623,44.12717171,1040.621507,1569179.03,0.210233838,0.006435995,0.077108879,0.004090992,-0.021971274,0.000434578,0.088692889,0.080826461,0.936735624,49,,,,,0.71085193
1213,152,2512,13,4,25121304,#N/A,1304,6/12/2025,13,7.595069169,78.71054136,981.1744747,2284956.851,0.198126096,0.005507468,0.063324995,0.003180085,-0.030849742,0.000418805,0.077277085,0.071305337,0.946360223,52,,,,,0.828736825
1214,156,2512,14,4,25121404,#N/A,1404,6/12/2025,13,6.819103463,35.13058201,1068.394865,1346579.657,0.186701495,0.004988366,0.053329615,0.002982362,-0.035685357,0.000289999,0.062198597,0.058329932,0.952702949,55,,,,,0.78218849
1215,160,2512,15,4,25121504,#N/A,1504,6/12/2025,13,5.75624726,29.39175733,1189.817849,1891879.316,0.185538617,0.003580563,0.055577679,0.002648188,-0.036987981,0.000789742,0.047265454,0.045031431,0.956509059,62,,,,,0.666002185
1216,164,2512,16,4,25121604,#N/A,1604,6/12/2025,13,4.481983833,10.96873282,1188.227521,713150.0514,0.180195521,0.002473701,0.050142617,0.002013652,-0.03555154,0.000451713,0.027812029,0.02703852,0.888554711,43,,,,,0.6078501
1217,168,2512,17,4,25121704,#N/A,1704,6/12/2025,13,7.384687055,96.31255517,908.1874327,1933336.672,0.191828738,0.006363487,0.054512896,0.003730734,-0.033680161,0.000491662,0.075386386,0.069703279,0.960390806,56,,,,,0.710104568
1218,172,2512,18,4,25121804,#N/A,1804,6/12/2025,13,6.852864619,69.59793635,934.3199494,1354124.463,0.188432333,0.005635112,0.051320783,0.003369269,-0.03322797,0.000348787,0.068115188,0.063475509,0.950402829,55,,,,,0.798841941
1219,176,2512,19,4,25121904,#N/A,1904,6/12/2025,13,7.674,107.5536418,882.5364713,1735029.73,0.194896189,0.005200061,0.057225018,0.002581141,-0.030124011,0.00047609,0.07109589,0.066041265,0.951878384,54,,,,,0.658592534
1220,180,2512,20,4,25122004,#N/A,2004,6/12/2025,13,8.221108555,57.99207935,900.0176251,1329260.44,0.199323619,0.00437473,0.061742038,0.002352393,-0.024190384,0.000490049,0.062794391,0.058851256,0.949075002,51,,,,,0.659586666
1221,184,2512,21,4,25122104,#N/A,2104,6/12/2025,13,9.273721128,57.04429202,891.1171165,1281761.726,0.206412439,0.004930367,0.069114168,0.002757315,-0.014402397,0.000404118,0.077376223,0.071389143,0.951898365,51,,,,,0.575177499
1222,188,2512,22,4,25122204,#N/A,2204,6/12/2025,13,9.914919852,88.45411224,692.5298754,1746701.451,0.209715053,0.006447149,0.066260546,0.003187183,-0.019932465,0.00031677,0.093875873,0.085063194,0.938849904,53,,,,,0.805402606
1223,192,2512,23,4,25122304,#N/A,2304,6/12/2025,13,6.589162373,9.797471626,943.4463819,337001.7375,0.163315855,0.000829991,0.024616704,0.000995362,-0.031691355,0.000244987,0.007756825,0.007696657,0.561281032,19,,,,,0.445971046
1224,196,2512,24,4,25122404,#N/A,2404,6/12/2025,13,8.577693172,46.50839172,619.2186095,1922333.198,0.19515851,0.004544152,0.048680858,0.002692479,-0.025451235,0.000451115,0.067106741,0.062603426,0.957314962,57,,,,,0.876030801
1225,101,2513,1,1,25130101,I25232,101,6/12/2025,13,6.963549226,53.84561095,599.4805038,1319014.447,0.174085571,0.005274093,0.027025519,0.002539795,-0.047735619,0.000565721,0.062330549,0.058445452,0.944899112,58,1871.132375,1980.245669,1683.208819,32.26090301,0.79761775
1226,102,2513,1,2,25130102,I25227,102,6/12/2025,13,7.423687022,54.94388319,481.3169557,1247912.395,0.176366852,0.006151785,0.025652796,0.003171993,-0.050424333,0.000612832,0.072025424,0.066837762,0.940126855,52,2233.685808,2375.94086,2019.549731,42.9554963,0.949341854
1227,103,2513,1,3,25130103,G93414,103,6/12/2025,13,8.959275894,163.9839635,377.288065,2171721.62,0.181606694,0.007424528,0.02856413,0.002921137,-0.049303433,0.000379095,0.090622775,0.082410288,0.938304232,48,2397.254564,2554.879837,2171.647861,49.94280341,0.945316552
1228,104,2513,2,1,25130201,I24123,201,6/12/2025,13,8.109205479,160.3962933,536.047507,2167294.304,0.203405357,0.006380735,0.055592143,0.002650597,-0.034195551,0.000287139,0.085616438,0.078286264,0.933239775,49,2164.955992,2319.828247,1971.85401,44.18277535,0.930555176
1229,105,2513,2,2,25130202,I21924,202,6/12/2025,13,9.049257575,159.6901385,469.3359047,2312524.472,0.205534689,0.006784009,0.056220948,0.002833983,-0.035307059,0.000294111,0.093255164,0.084558638,0.941929134,56,2926.68696,3107.120116,2641.052099,52.26226714,0.895405376
1230,106,2513,2,3,25130203,I25230,203,6/12/2025,13,4.02566139,7.050363019,962.0183932,300129.9783,0.17015949,0.000750899,0.033064426,0.000821687,-0.038065806,0.000213503,0.008243413,0.00817546,0.525108912,17,1146.627137,2183.5987,1856.058895,67.44865509,0.550525397
1231,107,2513,3,1,25130301,I25233,301,6/12/2025,13,6.713091617,43.67917334,822.4008054,1237910.843,0.192482016,0.005021229,0.052361821,0.002759949,-0.031748538,0.000405425,0.070048508,0.065141714,0.954835417,58,1846.318706,1933.651258,1643.603569,31.83308113,0.736990116
1232,108,2513,3,2,25130302,I21923,302,6/12/2025,13,8.647084612,131.0648961,616.9196188,2326174.166,0.196780806,0.005461913,0.051283008,0.002116813,-0.033848895,0.000377168,0.083104998,0.076198557,0.949034833,55,1527.970809,1610.026054,1368.522146,27.78128743,0.801592279
1233,109,2513,3,3,25130303,I23004,303,6/12/2025,13,4.418004493,9.831025353,941.6120432,433936.9685,0.172900286,0.001179559,0.035100184,0.000871718,-0.035388703,0.000246367,0.014766314,0.01454827,0.655408115,25,1847.350682,2818.626501,2395.832526,73.89402727,0.55367852
1234,110,2513,4,1,25130401,I24121,401,6/12/2025,13,8.474458353,139.7087686,733.7420525,2326754.326,0.210837862,0.008184544,0.069336586,0.003913237,-0.015525216,0.000303332,0.105590402,0.094441069,0.952097991,54,1924.213151,2021.024273,1717.870632,35.63357686,0.835954321
1235,111,2513,4,2,25130402,I25229,402,6/12/2025,13,8.725118483,143.6790905,707.2735064,2223869.387,0.20635435,0.007994356,0.063740152,0.003947936,-0.01943497,0.000355266,0.098786401,0.089027648,0.925252893,46,1778.803246,1922.504926,1634.129187,38.66963577,0.835485897
1236,112,2513,4,3,25130403,I22116,403,6/12/2025,13,4.030244918,3.672144255,1101.33648,290180.1856,0.16940294,0.000612215,0.036755566,0.000654949,-0.030271799,0.000192969,0.007670813,0.007611971,0.752428689,30,768.0188976,1020.719849,867.6118719,25.60062992,0.545533929
1237,113,2513,5,1,25130501,I25231,501,6/12/2025,13,7.985723289,104.2782331,839.599512,1665949.942,0.200869051,0.007307799,0.061867786,0.003824476,-0.016993099,0.000558333,0.086838572,0.079297634,0.904749754,45,2079.395045,2298.3096,1953.56316,46.20877878,0.88921044
1238,114,2513,5,2,25130502,B22041,502,6/12/2025,13,6.621220843,32.81140945,821.692876,882897.5532,0.191239413,0.004788546,0.051584953,0.002919722,-0.021938842,0.000506672,0.077844476,0.071784713,0.944023185,58,3367.372383,3567.044152,3031.987529,58.05814454,0.844229614
1239,115,2513,5,3,25130503,I25226,503,6/12/2025,13,5.900849082,35.38600585,635.7956012,1059489.805,0.183641567,0.006003154,0.038539538,0.003531786,-0.026875168,0.000350732,0.069843878,0.064965711,0.904668161,45,2807.637939,3103.500332,2637.975282,62.39195421,0.822592977
1240,116,2513,6,1,25130601,I05834,601,6/12/2025,13,8.731111781,121.5964394,697.5037353,1947882.734,0.199112267,0.006888186,0.055768239,0.003117109,-0.023340404,0.000708393,0.092159711,0.083666298,0.943130035,48,2536.472921,2689.42015,2286.007127,52.84318586,0.836250444
1241,117,2513,6,2,25130602,N22616,602,6/12/2025,13,8.001889997,114.6361584,672.832075,1658499.141,0.185489702,0.005132851,0.041174502,0.002244493,-0.028366614,0.000697212,0.071189876,0.066121878,0.938045677,52,2937.539394,3131.552615,2661.819723,56.49114219,0.868914676
1242,118,2513,6,3,25130603,I13427,603,6/12/2025,13,7.284019616,53.27006297,450.0753624,1323277.181,0.186849466,0.008311066,0.036102553,0.004590631,-0.032051372,0.000394753,0.101394482,0.091113641,0.908731316,43,2906.051949,3197.92209,2718.233776,67.58260347,0.859300738
1243,119,2513,7,1,25130701,R22703,701,6/12/2025,13,7.217088868,44.38198375,895.2187814,1301397.278,0.191749195,0.005758807,0.053741603,0.003225874,-0.032976549,0.000763377,0.076270026,0.070452909,0.940998487,59,3571.000192,3794.905349,3225.669546,60.52542698,0.763600612
1244,120,2513,7,2,25130702,B20536,702,6/12/2025,13,6.664027397,25.60062926,872.3108382,812232.1427,0.181923464,0.004045739,0.043209727,0.002558562,-0.037360757,0.000766464,0.060082192,0.056472322,0.956184956,66,3554.448627,3717.32331,3159.724813,53.85528222,0.807966365
1245,121,2513,7,3,25130703,I18606,703,6/12/2025,13,7.446781704,64.28748553,554.4966967,1187821.051,0.170461218,0.005306594,0.021642082,0.002880524,-0.041798626,0.000619308,0.060449192,0.056795087,0.929404688,54,2880.752161,3099.567064,2634.632004,53.34726223,0.772912173
1246,122,2513,8,1,25130801,I25228,801,6/12/2025,13,7.860914818,81.12965559,524.1599723,1655894.767,0.180987675,0.00475146,0.0315225,0.002371711,-0.029721512,0.000490308,0.060421802,0.056771008,0.937775672,51,2268.464015,2418.983648,2056.1361,44.47968656,0.792830426
1247,123,2513,8,2,25130802,I24122,802,6/12/2025,13,6.400920523,47.32793428,704.2178459,1114398.165,0.172970421,0.00324136,0.02820975,0.001803228,-0.032371053,0.000539498,0.038437303,0.036959877,0.891023421,45,2028.805694,2276.938682,1935.39788,45.08457098,0.736541666
1248,124,2513,8,3,25130803,I24117,803,6/12/2025,13,7.668912811,63.67938064,661.2137508,1434914.749,0.202637421,0.008267745,0.058655051,0.004695242,-0.025417003,0.000571965,0.100282138,0.090225631,0.925412854,49,2478.213415,2677.954389,2276.261231,50.57578397,0.852843997
1249,125,2513,9,1,25130901,I21924,901,6/12/2025,13,9.045283949,128.6776469,91.44058287,1968316.976,0.183943759,0.00611624,0.021873002,0.002571404,-0.01461088,0.000357367,0.081226201,0.074628505,0.953995334,51,2495.35289,2615.686683,2223.33368,48.92848805,0.823054692
1250,126,2513,9,2,25130902,B22041,902,6/12/2025,13,6.696343968,30.04998116,435.6020703,916650.2616,0.180824595,0.004166732,0.028803981,0.002498235,-0.019722394,0.000368581,0.067314802,0.06278352,0.960505213,60,2474.20446,2575.94069,2189.549587,41.23674101,0.804379881
1251,127,2513,9,3,25130903,R22703,903,6/12/2025,13,6.889695608,44.62850803,712.1930902,1051657.624,0.188619206,0.005226614,0.04550935,0.002886629,-0.023162757,0.000338324,0.071097838,0.066042936,0.948159895,56,3623.499424,3821.612202,3248.370371,64.70534685,0.791258293
1252,128,2513,10,1,25131001,I25229,1001,6/12/2025,13,8.144320578,104.2223719,746.8068041,1881780.332,0.199145545,0.006467456,0.0565849,0.003152255,-0.022747429,0.000528381,0.080308965,0.073859435,0.925053767,50,2088.846841,2258.081546,1919.369314,41.77693682,0.811832061
1253,129,2513,10,2,25131002,I23004,1002,6/12/2025,13,4.594235459,13.16629571,1104.818472,651642.3731,0.172467408,0.001409078,0.038653803,0.001247306,-0.028081044,0.000397593,0.016356613,0.016089074,0.726593399,30,1954.65688,2690.166032,2286.641127,65.15522934,0.572076255
1254,130,2513,10,3,25131003,I05834,1003,6/12/2025,13,7.473739007,73.37230003,846.1444041,1470435.625,0.19038284,0.004717138,0.050395478,0.002400009,-0.025320496,0.000283278,0.066851147,0.062382071,0.878059895,47,2391.45314,2723.564935,2315.030195,50.8819817,0.816135904
1255,131,2513,11,1,25131101,I24117,1101,6/12/2025,13,7.015966916,52.08500236,885.3678415,1655362.8,0.200033916,0.007131695,0.062837403,0.004169196,-0.026728503,0.000488615,0.090652644,0.082434742,0.96051984,55,2059.964471,2144.635003,1822.939753,37.45389947,0.866246212
1256,132,2513,11,2,25131102,I25226,1102,6/12/2025,13,5.708867697,31.50644005,938.8027622,1154401.703,0.188898213,0.005331586,0.052681733,0.003293243,-0.030749643,0.000350621,0.065822646,0.061490025,0.917491388,48,2715.854667,2960.087366,2516.074261,56.58030556,0.869220896
1257,133,2513,11,3,25131103,I24121,1103,6/12/2025,13,7.363130787,111.0185114,826.1586493,1718692.031,0.198522203,0.006325136,0.058739156,0.003127911,-0.02984902,0.000231274,0.079858638,0.073481236,0.940413044,48,2830.04782,3009.366829,2557.961805,58.95932959,0.842974981
1258,134,2513,12,1,25131201,I25231,1201,6/12/2025,13,7.282418064,76.81583359,905.7607147,1432445.455,0.198196964,0.006252982,0.060657473,0.003331268,-0.030338491,0.000379737,0.079222843,0.072946584,0.934840062,49,2034.11535,2175.89664,1849.512144,41.51255815,0.803840166
1259,135,2513,12,2,25131202,I25228,1202,6/12/2025,13,6.560324286,82.70737273,977.4278386,1369130.152,0.191831472,0.004352061,0.056637171,0.002078038,-0.031765362,0.00032062,0.057708636,0.054378349,0.908880464,46,1500.848137,1651.315214,1403.617932,32.62713342,0.728000218
1260,136,2513,12,3,25131203,I18606,1203,6/12/2025,13,6.344472444,69.79533019,1054.870976,1419291.207,0.198835007,0.005153289,0.065582042,0.00281269,-0.027410148,0.000358972,0.06321902,0.059222376,0.916359859,45,2887.32922,3150.86829,2678.238046,64.16287156,0.817109467
1261,137,2513,13,1,25131301,I24123,1301,6/12/2025,13,8.849414924,163.6776064,806.9509302,2324237.902,0.20114884,0.006582154,0.061184181,0.002861805,-0.033318112,0.000317687,0.085253898,0.077985671,0.947213007,52,2264.18043,2390.360366,2031.806311,43.54193135,0.859795222
1262,138,2513,13,2,25131302,I25232,1302,6/12/2025,13,6.06235104,35.66874199,967.1136183,1110564.668,0.18430603,0.003699267,0.048568109,0.002035142,-0.037117057,0.000260317,0.052132701,0.049414883,0.936202402,55,2086.612133,2228.804506,1894.48383,37.93840241,0.60698809
1263,139,2513,13,3,25131303,B20536,1303,6/12/2025,13,6.580077804,29.66482474,1012.217034,1286194.864,0.190053075,0.004395714,0.055421986,0.003142045,-0.036028444,0.000369967,0.068105857,0.063467449,0.953355692,61,3838.020693,4025.801412,3421.931201,62.91837202,0.758006826
1264,140,2513,14,1,25131401,I25233,1401,6/12/2025,13,6.74293855,42.60932556,912.6504477,1352227.364,0.186441534,0.004474148,0.04789446,0.002646611,-0.037238248,0.000406378,0.058436755,0.055021901,0.950620659,54,2060.499808,2167.531062,1842.401403,38.15740385,0.786322919
