fid,id,Mason ComboCode,Trial,Row,Column,DAS,MasonPlot#,612ExR_mean,612ExR_variance,612NDRE_mean,612NDRE_variance,612gNDVI_mean,612gNDVI_variance,612THRESH_mean,612THRESH_variance,612PLTCOUNT,6-12HA_mean
886,1022,25090502,2509,5,2,13,502,892.128508,715122.0265,-0.028073329,0.000251931,0.049489562,0.001166902,0.041230618,0.039530654,78,0.979277161
887,1023,25090503,2509,5,3,13,503,742.8233734,1128095.998,-0.022618731,0.000351126,0.053943881,0.001580722,0.06284415,0.058894763,94,0.925418292
888,1024,25090504,2509,5,4,13,504,816.0132699,752158.0865,-0.021243374,0.000245804,0.049363817,0.001324102,0.043310322,0.041434538,95,0.985272137
889,1025,25090505,2509,5,5,13,505,790.8574983,485900.7798,-0.023948101,0.000134476,0.044298654,0.001132392,0.032375579,0.031327401,86,0.980970088
890,1026,25090601,2509,6,1,13,601,788.4292755,821530.4073,-0.029549993,0.000343166,0.046672569,0.001154003,0.042776941,0.040947074,81,0.962907606
891,1027,25090602,2509,6,2,13,602,860.8056179,572525.7937,-0.03163541,0.000215984,0.044941192,0.001030268,0.031213176,0.030238914,82,0.969286574
892,1028,25090603,2509,6,3,13,603,868.9353755,1128904.877,-0.029187063,0.000291629,0.049802442,0.001525686,0.043623609,0.04172059,83,0.972260193
893,1029,25090604,2509,6,4,13,604,921.5760927,1167985.786,-0.027892613,0.000295989,0.050244024,0.00130041,0.037480479,0.036075693,84,0.984161989
894,1030,25090605,2509,6,5,13,605,832.5899861,842775.1309,-0.0264559,0.000181678,0.051337582,0.001278084,0.051355793,0.048718375,76,0.971674899
895,2001,25090701,2509,7,1,13,701,895.4356506,484281.6037,-0.033999403,0.00032946,0.040254437,0.00101635,0.014436774,0.014228354,76,0.943073277
896,2002,25090702,2509,7,2,13,702,976.5317315,352714.979,-0.037300894,0.000206821,0.040837106,0.000898014,0.019534247,0.01915266,76,0.883898954
897,2003,25090703,2509,7,3,13,703,1077.703472,600548.0862,-0.036800617,0.000281814,0.045419157,0.001053561,0.028002302,0.027218173,82,0.966188506
898,2004,25090704,2509,7,4,13,704,1128.052812,522679.6636,-0.035019896,0.000228532,0.045095754,0.000907908,0.025556743,0.024903595,90,0.980698429
899,2005,25090705,2509,7,5,13,705,1141.325193,445420.7668,-0.030011459,0.000162231,0.049556304,0.001089565,0.030504851,0.029574305,91,0.980040466
900,2006,25090801,2509,8,1,13,801,946.9512961,680717.519,-0.029686613,0.000263715,0.048612478,0.001089899,0.028607442,0.027789057,68,0.884700908
901,2007,25090802,2509,8,2,13,802,1038.306368,350914.6246,-0.032837797,0.000228345,0.047254981,0.00091366,0.021345975,0.020890324,66,0.822223437
902,2008,25090803,2509,8,3,13,803,1077.255246,554200.6479,-0.033293571,0.000234043,0.049601695,0.000995116,0.027990031,0.027206589,77,0.877866074
903,2009,25090804,2509,8,4,13,804,1045.012137,494656.4927,-0.03240041,0.000196907,0.045028349,0.000968373,0.025643133,0.024985563,81,0.972588259
904,2010,25090805,2509,8,5,13,805,838.5461563,460873.5543,-0.03180479,0.000157179,0.028256018,0.001111929,0.023005505,0.022476252,76,0.940540639
905,2011,25090901,2509,9,1,13,901,1026.223971,477974.5596,-0.031173113,0.000181482,0.04747797,0.00119508,0.026174423,0.025489323,72,0.8989702
906,2012,25090902,2509,9,2,13,902,888.3986626,515510.7168,-0.036727559,0.000188083,0.043910307,0.000956494,0.029239285,0.02838435,82,0.976048996
907,2013,25090903,2509,9,3,13,903,897.4313381,486939.9185,-0.038528343,0.00023183,0.041352566,0.000916792,0.020627311,0.020201825,67,0.854637916
908,2014,25090904,2509,9,4,13,904,772.8874991,719847.4357,-0.037313153,0.000217487,0.042581066,0.001042798,0.033990687,0.032835321,86,0.980460776
909,2015,25090905,2509,9,5,13,905,785.7937232,559923.355,-0.035853076,0.000150182,0.039481262,0.000889935,0.030177612,0.029266924,73,0.92730852
910,2016,25091001,2509,10,1,13,1001,933.4264771,821493.0047,-0.031902528,0.000235685,0.050544247,0.001715124,0.051003917,0.048402518,77,0.9687238
911,2017,25091002,2509,10,2,13,1002,784.0906297,702625.2794,-0.032571062,0.000206948,0.050785464,0.00155347,0.054907118,0.051892327,84,0.977471977
912,2018,25091003,2509,10,3,13,1003,730.8063056,589411.2224,-0.031045234,0.000223216,0.04627839,0.0012063,0.034703772,0.03349942,71,0.944897104
913,2019,25091004,2509,10,4,13,1004,768.8223301,429588.6281,-0.028952118,0.000190993,0.044643354,0.000977822,0.022362904,0.021862804,82,0.973844892
914,2020,25091005,2509,10,5,13,1005,767.2839211,532169.155,-0.02760135,0.000135885,0.041790945,0.001057432,0.032245692,0.031205907,67,0.893352533
915,2021,25091101,2509,11,1,13,1101,945.7518084,808574.5855,-0.033216092,0.000214798,0.04233502,0.001125045,0.029564884,0.028690801,80,0.9442409
916,2022,25091102,2509,11,2,13,1102,842.6220182,576897.5074,-0.034876109,0.000186116,0.040857122,0.001025115,0.032558649,0.031498584,83,0.97654114
917,2023,25091103,2509,11,3,13,1103,817.355546,550862.9861,-0.035104688,0.000191068,0.036751146,0.000909485,0.020819066,0.020385632,61,0.906817353
918,2024,25091104,2509,11,4,13,1104,753.2159776,658745.4879,-0.032403402,0.000161441,0.040169842,0.001206318,0.038259298,0.036795524,80,0.984471257
919,2025,25091105,2509,11,5,13,1105,876.7605773,593528.5795,-0.026108244,0.000147667,0.046099607,0.001093211,0.035500041,0.034239788,80,0.948945555
920,2026,25091201,2509,12,1,13,1201,920.3581978,899079.3509,-0.033772678,0.000587391,0.041966847,0.001239433,0.030528075,0.029596112,77,0.933127985
921,2027,25091202,2509,12,2,13,1202,980.6771095,714109.1759,-0.03500504,0.000347819,0.048858308,0.001083476,0.034676381,0.03347393,86,0.972622216
922,2028,25091203,2509,12,3,13,1203,1018.208964,696351.5772,-0.035023651,0.00025949,0.050686028,0.001373944,0.039561644,0.03799652,76,0.953996172
923,2029,25091204,2509,12,4,13,1204,1041.380677,647229.3713,-0.035717617,0.000198574,0.045017417,0.001039878,0.029976709,0.029078106,83,0.954525571
924,2030,25091205,2509,12,5,13,1205,1075.936197,419830.0673,-0.031697972,0.000160694,0.047116885,0.001184968,0.031205479,0.030231698,82,0.946794743
925,3001,25091301,2509,13,1,13,1301,981.7828571,625709.6967,-0.029085803,0.000282536,0.053976834,0.001419671,0.03506369,0.033834228,88,0.978856424
926,3002,25091302,2509,13,2,13,1302,987.6521318,564983.239,-0.034550919,0.000269195,0.046642575,0.001011439,0.028194871,0.02739992,77,0.968466908
927,3003,25091303,2509,13,3,13,1303,1029.347956,685704.9662,-0.036327186,0.00034902,0.043456282,0.000989143,0.026136986,0.025453844,69,0.967317998
928,3004,25091304,2509,13,4,13,1304,1099.010556,777446.8028,-0.034521939,0.000341422,0.047545911,0.001045391,0.028868012,0.02803465,81,0.980550492
929,3005,25091305,2509,13,5,13,1305,1111.928127,720804.3186,-0.032571793,0.000154742,0.048630763,0.001098267,0.028878295,0.028044339,68,0.918121833
930,3006,25091401,2509,14,1,13,1401,899.6848891,715315.2388,-0.031749293,0.000243717,0.044836618,0.001220412,0.028742088,0.027915981,74,0.954961359
931,3007,25091402,2509,14,2,13,1402,675.80838,667431.842,-0.042961919,0.000241796,0.025033293,0.00110067,0.030416792,0.029491611,85,0.916063649
932,3008,25091403,2509,14,3,13,1403,473.9521538,741633.9814,-0.051957496,0.00029846,0.002579355,0.001177315,0.028660675,0.027839241,76,0.977542836
933,3009,25091404,2509,14,4,13,1404,444.0614424,606720.8712,-0.050742365,0.000281236,-0.003035096,0.001022998,0.02183801,0.021361111,78,0.975775141
934,3010,25091405,2509,14,5,13,1405,682.186653,466381.1657,-0.043380992,0.000224023,0.009997144,0.000747462,0.010958003,0.010837926,53,0.903404535
935,3011,25091501,2509,15,1,13,1501,951.0547789,395331.7074,-0.041041322,0.000230576,0.030301436,0.000946961,0.008930773,0.008851014,44,0.83127062
936,3012,25091502,2509,15,2,13,1502,812.4960503,557347.1346,-0.043368826,0.000218236,0.028433986,0.001009534,0.023420808,0.022872273,85,0.976432633
937,3013,25091503,2509,15,3,13,1503,770.9424581,851534.5325,-0.043581281,0.000248757,0.023046436,0.00126469,0.028431346,0.027623004,67,0.830237857
938,3014,25091504,2509,15,4,13,1504,715.009826,999410.7789,-0.040540244,0.000235886,0.026973818,0.001597631,0.041183724,0.039487625,85,0.983267412
939,3015,25091505,2509,15,5,13,1505,910.1321109,534345.7011,-0.035965073,0.000163441,0.043796645,0.001802856,0.042619087,0.0408027,76,0.971111435
940,3016,25091601,2509,16,1,13,1601,940.4732837,763367.2294,-0.033758007,0.000727842,0.046989282,0.002335774,0.054106624,0.051179098,77,0.959679918
941,3017,25091602,2509,16,2,13,1602,880.7052252,838263.4322,-0.035166902,0.000494307,0.050974909,0.002363627,0.068822917,0.064086323,70,0.973824757
942,3018,25091603,2509,16,3,13,1603,944.6709084,1220784.768,-0.0350953,0.000361425,0.050152582,0.002210381,0.056966708,0.053721502,73,0.969052436
943,3019,25091604,2509,16,4,13,1604,969.5424657,983386.5564,-0.034580932,0.000295342,0.048659023,0.001979657,0.049013699,0.046611356,86,0.981190194
944,3020,25091605,2509,16,5,13,1605,941.7580161,908969.4384,-0.03296235,0.000351785,0.051867715,0.001880005,0.05444487,0.051480627,71,0.974991342
945,3021,25091701,2509,17,1,13,1701,896.5548967,1159499.525,-0.028400252,0.000338812,0.047961667,0.001995186,0.045749664,0.043656633,67,0.965115007
946,3022,25091702,2509,17,2,13,1702,826.2792567,859567.4096,-0.03174381,0.000323609,0.048903277,0.002077049,0.056236126,0.053073624,83,0.984652401
947,3023,25091703,2509,17,3,13,1703,857.7625254,625779.5528,-0.035352249,0.000317164,0.040919202,0.001525734,0.036882775,0.035522436,79,0.979293877
948,3024,25091704,2509,17,4,13,1704,786.5700197,771078.2355,-0.034476817,0.000265439,0.042137356,0.0019904,0.04966579,0.047199099,82,0.9843619
949,3025,25091705,2509,17,5,13,1705,833.4671981,567745.4873,-0.030851458,0.000152826,0.045526855,0.001895563,0.044731147,0.042730272,82,0.975520843
950,3026,25091801,2509,18,1,13,1801,848.7540578,643014.8466,-0.034125638,0.000198335,0.03788023,0.001817631,0.040042727,0.038439307,81,0.978200642
951,3027,25091802,2509,18,2,13,1802,787.3268661,611889.6506,-0.033709417,0.000228,0.043083633,0.001941434,0.051146481,0.048530519,86,0.987077372
952,3028,25091803,2509,18,3,13,1803,829.6210828,654827.8161,-0.030740211,0.000307149,0.047992316,0.001900998,0.050090426,0.047581375,85,0.982465094
953,3029,25091804,2509,18,4,13,1804,915.3900202,614313.4886,-0.030218272,0.000202693,0.041664011,0.001000888,0.025429534,0.024782873,73,0.970729751
954,3030,25091805,2509,18,5,13,1805,915.9088207,615767.4836,-0.029398692,0.000133373,0.046534201,0.001198882,0.034487482,0.033298095,80,0.954527229
955,4001,25091901,2509,19,1,13,1901,981.4080243,1265317.337,-0.033471426,0.001157678,0.047398042,0.001543339,0.038148706,0.036693382,84,0.977745781
956,4002,25091902,2509,19,2,13,1902,950.7669824,624607.0333,-0.037974874,0.000391865,0.047276152,0.00158328,0.042620795,0.040804263,80,0.984526218
957,4003,25091903,2509,19,3,13,1903,1043.048041,445834.0976,-0.039082622,0.00018891,0.049079526,0.001564376,0.034706624,0.033502074,81,0.978272757
958,4004,25091904,2509,19,4,13,1904,1053.886803,705366.5371,-0.037773883,0.000171768,0.050932303,0.001285599,0.037244968,0.03585778,78,0.960175701
959,4005,25091905,2509,19,5,13,1905,1126.914812,530028.2351,-0.033441961,0.000136038,0.050217241,0.000917445,0.025061627,0.024433542,76,0.921735168
960,4006,25092001,2509,20,1,13,2001,1014.988587,1577951.55,-0.032811856,0.001022593,0.05636518,0.001927916,0.049120596,0.046707763,75,0.96022748
961,4007,25092002,2509,20,2,13,2002,1041.965439,710246.9868,-0.034250642,0.000363734,0.054846392,0.001731021,0.045968824,0.043855692,85,0.978783515
962,4008,25092003,2509,20,3,13,2003,1106.881233,497621.9144,-0.03368309,0.000190798,0.052166385,0.001373659,0.031306491,0.030326395,86,0.982795385
963,4009,25092004,2509,20,4,13,2004,1020.819131,619537.63,-0.031323866,0.000183757,0.054070639,0.001857578,0.052183203,0.049460116,83,0.976324567
964,4010,25092005,2509,20,5,13,2005,1065.633817,556926.1265,-0.027474837,0.000155559,0.051883324,0.001460897,0.041504575,0.039781945,91,0.987349848
965,4011,25092101,2509,21,1,13,2101,837.7116825,798495.3249,-0.036768186,0.000387123,0.03255698,0.00208833,0.051648592,0.048981015,81,0.979495124
966,4012,25092102,2509,21,2,13,2102,804.7128186,813724.2018,-0.034188993,0.000177214,0.038451864,0.001956607,0.059682279,0.056120304,78,0.981955052
967,4013,25092103,2509,21,3,13,2103,1006.102863,802513.3808,-0.028521088,0.000223772,0.051067696,0.001838511,0.053612032,0.050737782,82,0.982520414
968,4014,25092104,2509,21,4,13,2104,1042.63836,547125.8528,-0.027113789,0.000198929,0.051505598,0.001649054,0.047600778,0.045334944,80,0.978492272
969,4015,25092105,2509,21,5,13,2105,1070.907613,341333.4401,-0.026012157,0.000211135,0.052098044,0.001335213,0.034296672,0.03312041,89,0.982393468
970,4016,25092201,2509,22,1,13,2201,1020.163271,614407.7321,-0.032830934,0.000259168,0.047226922,0.001744688,0.037704828,0.036283174,81,0.982173778
971,4017,25092202,2509,22,2,13,2202,1018.65858,388911.6153,-0.035452506,0.000236064,0.043703853,0.001373474,0.032858317,0.031778648,89,0.985127401
972,4018,25092203,2509,22,3,13,2203,1064.213082,542906.9109,-0.034567726,0.000235501,0.049172071,0.001388515,0.039323687,0.037777335,86,0.986986002
973,4019,25092204,2509,22,4,13,2204,1106.527827,535970.1864,-0.032195861,0.000196601,0.05291399,0.001538235,0.041341333,0.039632227,83,0.983157741
974,4020,25092205,2509,22,5,13,2205,1034.845309,547290.2635,-0.029820957,0.000166246,0.057150681,0.00166996,0.049417888,0.04697576,88,0.984762599
975,4021,25092301,2509,23,1,13,2301,1092.783376,755941.2646,-0.031286151,0.000290074,0.048187638,0.001476468,0.038777747,0.037274034,95,0.983815113
976,4022,25092302,2509,23,2,13,2302,959.8516972,433268.2086,-0.033300194,0.000161267,0.045372392,0.001393659,0.040496479,0.038856514,91,0.983467911
977,4023,25092303,2509,23,3,13,2303,889.5626527,726396.8413,-0.030761423,0.000186055,0.050049475,0.001481506,0.042760094,0.040931669,84,0.977288883
978,4024,25092304,2509,23,4,13,2304,726.3827584,1389090.374,-0.028010123,0.000190891,0.052196754,0.001562592,0.061361457,0.057596229,74,0.96573345
979,4025,25092305,2509,23,5,13,2305,836.8238444,1305732.021,-0.022882017,0.000277764,0.055053447,0.001393537,0.056214558,0.053054481,70,0.977491024
980,4026,25092401,2509,24,1,13,2401,668.9160847,1247278.756,-0.025891385,0.000332308,0.054691282,0.001561765,0.062268753,0.058391356,74,0.960865444
981,4027,25092402,2509,24,2,13,2402,561.0713728,1048477.936,-0.033175695,0.000207119,0.046811082,0.001433408,0.059062021,0.055573698,74,0.965915719
982,4028,25092403,2509,24,3,13,2403,475.3492137,1094673.48,-0.03756903,0.00027462,0.039406408,0.001380138,0.051038299,0.048433391,68,0.939271329
983,4029,25092404,2509,24,4,13,2404,491.2154183,1074561.875,-0.036906119,0.000273169,0.039110154,0.001391639,0.050819133,0.048236549,73,0.961466251
984,4030,25092405,2509,24,5,13,2405,681.6582577,898479.6531,-0.032235086,0.000150263,0.044409418,0.001178448,0.048575342,0.046215779,74,0.967483824
985,101,25100101,2510,1,1,13,101,495.9032908,1155916.687,-0.043683597,0.000173334,0.024734283,0.001671703,0.053541581,0.05067488,61,0.944081945
986,102,25100102,2510,1,2,13,102,420.830599,1268702.461,-0.042854532,0.000188112,0.031993158,0.001987259,0.066239316,0.061851669,72,0.98078886
987,103,25100103,2510,1,3,13,103,558.0877343,1323339.39,-0.042478136,0.000179078,0.040012457,0.002500001,0.074217145,0.06870896,59,0.961323248
988,104,25100201,2510,2,1,13,201,926.0822419,839382.0839,-0.037275896,0.000201957,0.047815142,0.00159883,0.045400992,0.043339742,69,0.959079144
989,105,25100202,2510,2,2,13,202,929.5663853,948323.0846,-0.040510809,0.000223601,0.044903312,0.001565556,0.045237834,0.043191373,74,0.958732821
990,106,25100203,2510,2,3,13,203,930.9595533,990289.106,-0.039659583,0.000173562,0.046973412,0.001434526,0.048586766,0.046226092,70,0.968284058
991,107,25100301,2510,3,1,13,301,1099.00297,949646.8584,-0.032021621,0.000235282,0.055178907,0.001390387,0.042273973,0.040486884,83,0.964768709
992,108,25100302,2510,3,2,13,302,1150.076409,810370.0299,-0.036497903,0.000270793,0.050847419,0.001386962,0.039040026,0.037515903,79,0.974043965
993,109,25100303,2510,3,3,13,303,1170.589993,724119.13,-0.040923955,0.00019517,0.045780651,0.001431162,0.039298918,0.037754513,73,0.972770022
994,110,25100401,2510,4,1,13,401,1002.950031,885117.7467,-0.025903234,0.000316358,0.04587306,0.001150991,0.027970304,0.027187966,63,0.944974027
995,111,25100402,2510,4,2,13,402,919.982447,1238446.015,-0.027336459,0.000357586,0.046936795,0.001334724,0.046580447,0.044410709,70,0.944520386
996,112,25100403,2510,4,3,13,403,913.4654356,1080706.73,-0.032632717,0.000197862,0.030446777,0.001120835,0.038496315,0.037014349,69,0.953245475
997,113,25100501,2510,5,1,13,501,693.7416939,862021.1327,-0.029187227,0.000253975,0.044489061,0.001474298,0.042661041,0.040841076,63,0.96205231
998,114,25100502,2510,5,2,13,502,715.6247707,1108303.76,-0.031025391,0.000343188,0.04158034,0.001162731,0.037769439,0.036342909,67,0.958662171
999,115,25100503,2510,5,3,13,503,615.8364956,987741.1354,-0.030630531,0.000219177,0.030521044,0.001896201,0.056800131,0.053573877,69,0.969705807
1000,116,25100601,2510,6,1,13,601,874.8884694,937906.9982,-0.027602195,0.000187548,0.051483208,0.001286574,0.043686661,0.041778137,72,0.959246163
1001,117,25100602,2510,6,2,13,602,832.7195928,1070835.353,-0.027132614,0.000211075,0.054276777,0.001537883,0.051069892,0.048461758,75,0.960923688
1002,118,25100603,2510,6,3,13,603,773.1082031,794195.6337,-0.029174518,0.000194172,0.044195304,0.001366223,0.043481835,0.041591165,75,0.972277408
1003,119,25100701,2510,7,1,13,701,1150.244473,720295.258,-0.026937407,0.000189397,0.053150674,0.001410055,0.036755039,0.035404107,70,0.966225576
1004,120,25100702,2510,7,2,13,702,1082.769523,787235.5907,-0.030550404,0.000184874,0.049110192,0.001416061,0.041268188,0.039565125,70,0.970379687
1005,121,25100703,2510,7,3,13,703,1081.180127,786338.0204,-0.035860021,0.000183621,0.049333455,0.001221024,0.041789981,0.040043579,92,0.982519777
1006,122,25100801,2510,8,1,13,801,586.4530566,551085.6384,-0.037455089,0.000191518,0.005773052,0.001748227,0.03257802,0.031516693,70,0.913018118
1007,123,25100802,2510,8,2,13,802,577.8522803,830249.7013,-0.041278296,0.000206688,0.006055051,0.001712078,0.038102282,0.036650498,78,0.953523129
1008,124,25100803,2510,8,3,13,803,729.7664575,884571.7045,-0.040441825,0.00018133,0.024031646,0.001458939,0.04218138,0.040402111,71,0.958679644
1009,125,25100901,2510,9,1,13,901,752.0130859,922550.5614,-0.034112893,0.000245645,0.050529577,0.002666577,0.067101406,0.062598807,61,0.870253914
1010,126,25100902,2510,9,2,13,902,773.6280578,1125567.627,-0.035464583,0.00026378,0.051905565,0.002426479,0.068679287,0.063962442,62,0.899245434
1011,127,25100903,2510,9,3,13,903,843.0748194,866630.4722,-0.034886497,0.000234836,0.051369396,0.001608124,0.054596757,0.051615951,73,0.97379069
