fid,id,Trial,Row,Column,Combocode,MasonPlot#,DAS,ExG_Mean,ExG_Var,ExR_Mean,ExR_Var,NDVI_Mean,NDVI_Var,gNDVI_Mean,gNDVI_Var,NDRE_mean,NDRE_Var,THRESH_mean,THRESH_Var,612PLTCOUNT,6-12HA_mean,,NDRE_mean,NDRE_Var
487,1007,2506,2,2,25060202,202,25,13.82944782,380.5103144,909.8442787,4713769.531,0.223920849,0.022414412,0.085548162,0.011079974,-0.033709712,0.000883295,0.239205385,0.181986169,0.574810899,25,,,
488,1008,2506,2,3,25060203,203,25,12.17895342,259.772719,835.2133003,3471456.286,0.237360978,0.02577487,0.098747858,0.01505234,-0.027533811,0.000904544,0.272478595,0.19823401,0.641379436,27,,,
489,1009,2506,2,4,25060204,204,25,11.95928023,264.7029389,800.6043534,3048666.146,0.232345202,0.021971637,0.092523061,0.012447678,-0.023057241,0.001281984,0.260973008,0.192866097,0.61224527,28,,,
490,1010,2506,2,5,25060205,205,25,18.42201433,697.6408765,219.0050381,6087913.678,0.244650904,0.028338125,0.08676012,0.012536482,-0.030792097,0.001191594,0.285026533,0.203786409,0.257414192,8,,,
491,1011,2506,3,1,25060301,301,25,17.27107099,558.6220478,430.3240323,4599406.053,0.255681917,0.026625967,0.106559087,0.013184603,-0.028038463,0.001328348,0.297496922,0.208992504,0.601793624,32,,,
492,1012,2506,3,2,25060302,302,25,12.24938474,259.3052669,814.9554718,3184944.141,0.240446899,0.023168611,0.102643891,0.013355566,-0.02186009,0.001599742,0.265901012,0.195197664,0.645730429,28,,,
493,1013,2506,3,3,25060303,303,25,14.55763393,371.6813599,633.9513881,3693924.098,0.247429447,0.025585756,0.103748505,0.014032715,-0.02124334,0.001157772,0.280088604,0.201638978,0.4399548,17,,,
494,1014,2506,3,4,25060304,304,25,14.8842661,310.622554,554.3410196,3304239.962,0.253729314,0.024878149,0.108550928,0.01414799,-0.015209773,0.001253124,0.30302533,0.211200979,0.616884774,32,,,
495,1015,2506,3,5,25060305,305,25,20.890357,780.081919,182.2853895,6454348.688,0.268019402,0.030426024,0.112134881,0.014121051,-0.020227099,0.001449439,0.318588428,0.217089842,0.411110706,18,,,
496,1016,2506,4,1,25060401,401,25,14.44321072,424.3206708,694.3007632,3677304.646,0.257792907,0.027797471,0.117732451,0.015939905,-0.020373462,0.001182931,0.294461917,0.207754096,0.482448786,19,,,
497,1017,2506,4,2,25060402,402,25,13.37083755,348.6336782,798.1947573,3661816.147,0.24479521,0.026068188,0.10546798,0.014510207,-0.022913801,0.001004403,0.2761923,0.199910114,0.51803452,18,,,
498,1018,2506,4,3,25060403,403,25,10.82185559,277.4910149,981.522876,3129130.436,0.222357277,0.021339243,0.087842575,0.011763951,-0.024600343,0.000809856,0.223179841,0.173370599,0.606926723,20,,,
499,1019,2506,4,4,25060404,404,25,17.0137301,562.3529103,359.964362,6152902.978,0.257580535,0.029087691,0.106039137,0.013874382,-0.02227642,0.00104898,0.304496472,0.21177837,0.444264207,16,,,
500,1020,2506,4,5,25060405,405,25,16.46656639,481.3820423,425.2881991,5837879.056,0.257325015,0.027686687,0.108102542,0.013751096,-0.023422924,0.001303524,0.308327636,0.213261705,0.583875613,28,,,
501,1021,2506,5,1,25060501,501,25,12.8907609,327.4300011,897.4937755,3538949.122,0.237044972,0.024252868,0.100998916,0.014311624,-0.026533024,0.001119623,0.263716427,0.194170073,0.554081149,21,,,
502,1022,2506,5,2,25060502,502,25,11.12480171,267.8961635,1088.041179,3369437.411,0.217228987,0.018783687,0.085541538,0.010557002,-0.029035139,0.000945137,0.218259395,0.170622231,0.731285884,37,,,
503,1023,2506,5,3,25060503,503,25,13.17380125,307.779963,694.5919965,3324502.443,0.239905544,0.023264938,0.096898815,0.012854318,-0.023805016,0.001011036,0.274788698,0.199279869,0.377324098,17,,,
504,1024,2506,5,4,25060504,504,25,15.70408052,442.6566063,292.2890222,4536869.765,0.251174484,0.026189454,0.096611439,0.013539521,-0.024443595,0.001672823,0.297204901,0.208874148,0.529445001,18,,,
505,1025,2506,5,5,25060505,505,25,16.62862849,459.7886516,282.9822715,4977812.621,0.250198483,0.027073184,0.095057346,0.013878722,-0.027112631,0.001927706,0.294602063,0.207811687,0.587384038,29,,,
506,1026,2506,6,1,25060601,601,25,14.4700041,377.5449558,639.976025,3498777.868,0.252646972,0.025882911,0.109605794,0.014696718,-0.024884787,0.001412008,0.287949665,0.205034655,0.480269753,17,,,
507,1027,2506,6,2,25060602,602,25,13.89493408,396.758396,678.4672796,3987099.289,0.251810175,0.025875435,0.110143369,0.014183891,-0.022696169,0.00132828,0.277805132,0.20062944,0.271588962,10,,,
508,1028,2506,6,3,25060603,603,25,14.21682662,362.2139984,696.2335599,3529164.029,0.244953453,0.025907712,0.102468383,0.014511306,-0.022249949,0.001139619,0.28042545,0.201787017,0.342501458,13,,,
509,1029,2506,6,4,25060604,604,25,13.2660558,311.4054999,840.356083,3539745.369,0.245607363,0.027178328,0.108615558,0.015914971,-0.018225187,0.00138639,0.287527352,0.204855374,0.767685605,36,,,
510,1030,2506,6,5,25060605,605,25,15.48076134,385.3892913,813.4692207,4384372.898,0.247184766,0.027397348,0.1078654,0.01472208,-0.023503647,0.001381095,0.296278065,0.208497373,0.698917283,36,,,
511,2001,2506,7,1,25060701,701,25,18.77265018,725.2011023,355.7070688,6053925.245,0.26127614,0.028420978,0.110204948,0.013287588,-0.026227465,0.001364736,0.303534304,0.21140123,0.447500319,16,,,
512,2002,2506,7,2,25060702,702,25,13.30039947,403.4011961,697.2843279,4248595.321,0.244333546,0.024756107,0.102780001,0.013490782,-0.023230727,0.001256222,0.276950859,0.200249081,0.575375923,27,,,
513,2003,2506,7,3,25060703,703,25,15.73610655,429.1983014,534.6892138,4295617.909,0.263525558,0.027472847,0.117574419,0.014615535,-0.019215454,0.000916799,0.320014222,0.21760512,0.454739336,14,,,
514,2004,2506,7,4,25060704,704,25,15.78909797,457.4491749,599.2173356,4487409.639,0.250056733,0.026336075,0.105686371,0.013332179,-0.021506467,0.001177037,0.302527214,0.211004499,0.607987168,30,,,
515,2005,2506,7,5,25060705,705,25,16.20754923,486.0058292,696.5085232,4806703.699,0.25010926,0.028385267,0.108326723,0.014522163,-0.024419958,0.001429338,0.29428337,0.207680668,0.610658501,26,,,
516,2006,2506,8,1,25060801,801,25,13.01025459,318.2391412,796.9901282,3188929.164,0.250375172,0.024051519,0.112494625,0.014171243,-0.022061734,0.001348429,0.292624901,0.206995568,0.623662578,31,,,
517,2007,2506,8,2,25060802,802,25,11.40358793,303.4386154,970.2857166,3508781.272,0.224589423,0.022444224,0.089813888,0.013213555,-0.025702754,0.001228889,0.231137364,0.177712883,0.8091905,44,,,
518,2008,2506,8,3,25060803,803,25,20.70164069,750.3648237,154.1117859,6817964.038,0.279051541,0.034161392,0.12230807,0.016267027,-0.01913002,0.001060122,0.342548537,0.225209037,0.347154886,12,,,
519,2009,2506,8,4,25060804,804,25,15.16525331,410.0974588,472.2921269,5084900.68,0.256044451,0.030311068,0.108795264,0.015992554,-0.019877276,0.001389093,0.316281869,0.216247648,0.787007164,45,,,
520,2010,2506,8,5,25060805,805,25,19.01829618,622.8495217,302.4266813,7212707.22,0.267616357,0.034997666,0.115892808,0.017298007,-0.023326134,0.00168781,0.331054287,0.221457346,0.545714702,24,,,
521,2011,2506,9,1,25060901,901,25,13.65134152,374.7603124,755.4798788,4237572.971,0.25004713,0.026097517,0.109857357,0.015206536,-0.022935156,0.001389947,0.296720729,0.208677538,0.821716306,53,,,
522,2012,2506,9,2,25060902,902,25,12.4360931,300.3268765,793.1250675,3965173.124,0.242730051,0.02447921,0.102961011,0.014536409,-0.020753909,0.001481956,0.292989798,0.207146776,0.90018774,68,,,
523,2013,2506,9,3,25060903,903,25,11.68628953,276.037651,822.902013,3089350.481,0.205745396,0.021875294,0.064600735,0.012361633,-0.028377332,0.00085668,0.223848342,0.173740262,0.774634538,34,,,
524,2014,2506,9,4,25060904,904,25,10.44961028,237.6211789,849.8228905,2810659.928,0.156572763,0.017009211,0.014621726,0.008825021,-0.04034114,0.000687824,0.151593053,0.1286126,0.874870131,38,,,
525,2015,2506,9,5,25060905,905,25,14.15346318,324.3300435,549.4356984,3931596.51,0.205984288,0.030606289,0.057720286,0.01749091,-0.036100246,0.001119952,0.263869132,0.194242213,0.647613145,23,,,
526,2016,2506,10,1,25061001,1001,25,14.3116503,325.6230645,833.7781215,3456025.507,0.249403399,0.026777006,0.111988043,0.015676896,-0.022185536,0.001182887,0.297590065,0.209030218,0.521061553,34,,,
527,2017,2506,10,2,25061002,1002,25,13.49344787,379.5672224,953.9311521,4132141.284,0.23809259,0.025646995,0.102773677,0.01417874,-0.023583867,0.000985817,0.26498509,0.194767992,0.599675585,28,,,
528,2018,2506,10,3,25061003,1003,25,15.34515864,382.7582999,632.7745894,3878262.665,0.261381383,0.029611691,0.118696782,0.016750413,-0.015103639,0.001070746,0.324617068,0.219240827,0.516722256,20,,,
529,2019,2506,10,4,25061004,1004,25,11.8961348,256.0990952,905.6954019,2877700.835,0.226536088,0.023943946,0.090350784,0.014139287,-0.020423742,0.001195141,0.264026042,0.194316291,0.664606916,32,,,
530,2020,2506,10,5,25061005,1005,25,15.85494283,470.6563204,681.8320253,4741105.8,0.233814417,0.027527819,0.089892939,0.013996187,-0.025690252,0.001164435,0.276957164,0.200251893,0.537404302,24,,,
531,2021,2506,11,1,25061101,1101,25,17.19068075,537.4372919,688.3502625,5560932.281,0.268493002,0.030451589,0.128867085,0.015784564,-0.019170593,0.001175611,0.32833534,0.220531244,0.583190551,29,,,
532,2022,2506,11,2,25061102,1102,25,15.68666594,519.2831388,769.6053869,5578724.162,0.24914215,0.029003091,0.110526403,0.015105236,-0.021115739,0.001025874,0.28768322,0.204921585,0.566726206,22,,,
533,2023,2506,11,3,25061103,1103,25,11.0814596,294.4329945,1105.092495,3301997.764,0.216486855,0.021152726,0.0854599,0.011677581,-0.024012117,0.000907174,0.229908638,0.177050656,0.584805235,23,,,
534,2024,2506,11,4,25061104,1104,25,18.25383584,685.9960383,478.3389159,5989082.057,0.262467364,0.031131934,0.115241583,0.014936214,-0.020605196,0.001291045,0.309165003,0.213582004,0.339973754,10,,,
535,2025,2506,11,5,25061105,1105,25,13.59874145,362.8133281,824.8393322,4032334.549,0.253836102,0.029763369,0.117104489,0.017430089,-0.019314123,0.001745828,0.298002736,0.209197105,0.59928548,26,,,
536,2026,2506,12,1,25061201,1201,25,15.21552054,445.2762436,964.9484762,3998111.214,0.24345079,0.023300018,0.110312475,0.012242824,-0.024005172,0.001708348,0.277011872,0.200276295,0.795286355,50,,,
537,2027,2506,12,2,25061202,1202,25,14.86808708,392.2385204,986.1731898,4041451.118,0.247431004,0.025124782,0.113999898,0.013793079,-0.022365787,0.0017041,0.291067228,0.206347097,0.853536734,51,,,
538,2028,2506,12,3,25061203,1203,25,14.218932,340.6134036,957.9992725,3790583.941,0.250785892,0.026872385,0.117051796,0.015481362,-0.016993622,0.001149428,0.291198425,0.206401902,0.538284881,20,,,
539,2029,2506,12,4,25061204,1204,25,13.29829118,302.5133464,995.058833,4104462.275,0.228468212,0.023638798,0.09350225,0.013723264,-0.023167385,0.001049363,0.255064935,0.190006814,0.674528388,36,,,
540,2030,2506,12,5,25061205,1205,25,19.0249959,698.0692215,501.2497235,7151677.01,0.26095424,0.031519331,0.113250876,0.015874199,-0.023028835,0.001318379,0.310944593,0.214258053,0.483622245,20,,,
541,3001,2506,13,1,25061301,1301,25,12.87899762,326.9511615,1002.551248,3888893.876,0.237616626,0.024135474,0.10497445,0.013714099,-0.022843467,0.001245838,0.258118349,0.191493267,0.525107081,20,,,
542,3002,2506,13,2,25061302,1302,25,11.34430982,234.55965,1106.940153,3627971.948,0.236282208,0.02314748,0.106492131,0.013743396,-0.019755641,0.00142279,0.262232311,0.193466526,0.580041921,26,,,
543,3003,2506,13,3,25061303,1303,25,12.51624726,281.12955,883.1863297,3694743.581,0.24647842,0.027285455,0.110254757,0.016412526,-0.020176806,0.001174903,0.284108315,0.20339078,0.450151278,16,,,
544,3004,2506,13,4,25061304,1304,25,11.11492901,244.0327793,959.0885126,3193308.192,0.221477414,0.021392859,0.085727344,0.012485279,-0.020845809,0.001342273,0.229256149,0.176697767,0.692098788,25,,,
545,3005,2506,13,5,25061305,1305,25,10.67606597,259.1764714,1005.201876,3249845.76,0.194947053,0.017339039,0.057780103,0.00921232,-0.031904157,0.00110567,0.180947953,0.148205791,0.819396347,34,,,
546,3006,2506,14,1,25061401,1401,25,14.7943501,343.525187,759.3312111,3582083.114,0.243058714,0.023911487,0.103474248,0.013662976,-0.026017737,0.001292808,0.277107775,0.200319056,0.621496008,28,,,
547,3007,2506,14,2,25061402,1402,25,15.74503746,354.5083249,640.5790887,4349924.724,0.26941736,0.02939073,0.127298682,0.017435189,-0.017856505,0.001501377,0.327855854,0.220366393,0.696237833,44,,,
548,3008,2506,14,3,25061403,1403,25,15.52585641,406.119037,639.1089532,4143199.516,0.245757069,0.026030022,0.101713238,0.01421282,-0.022425671,0.001048977,0.280726716,0.201919227,0.460258443,18,,,
549,3009,2506,14,4,25061404,1404,25,14.20108354,300.9788283,646.0617452,3297713.954,0.243239405,0.026084343,0.099309099,0.015371827,-0.021470072,0.001307704,0.284619805,0.203611371,0.588568721,25,,,
550,3010,2506,14,5,25061405,1405,25,19.74298452,654.7857291,185.8570915,5958529.076,0.266625957,0.032638446,0.110534923,0.016957863,-0.022697265,0.001593574,0.325337782,0.21949311,0.40489903,14,,,
551,3011,2506,15,1,25061501,1501,25,14.16786105,377.8249135,742.5095842,4740882.789,0.229912814,0.024772749,0.089229909,0.014514075,-0.027243253,0.00137452,0.258670678,0.191760159,0.799023003,46,,,
552,3012,2506,15,2,25061502,1502,25,13.22249884,330.1328322,771.1849476,4657471.904,0.253518772,0.027904727,0.115284728,0.017790083,-0.019218498,0.001494571,0.3035045,0.211389519,0.881320404,61,,,
553,3013,2506,15,3,25061503,1503,25,15.05824738,447.5463596,557.480452,4579507.452,0.246293624,0.028570349,0.099996599,0.016187933,-0.020650206,0.001114693,0.294136959,0.207620408,0.580531102,28,,,
554,3014,2506,15,4,25061504,1504,25,9.460686449,211.1803292,912.829383,2324715.88,0.185173058,0.017541045,0.047768505,0.010357077,-0.026423838,0.001132851,0.180801313,0.148112198,0.894170829,57,,,
555,3015,2506,15,5,25061505,1505,25,16.93368533,530.6030491,303.9370994,5037459.775,0.241291513,0.032393942,0.087088044,0.016968181,-0.018284487,0.001648377,0.287910705,0.205018131,0.335927674,12,,,
556,3016,2506,16,1,25061601,1601,25,15.36523047,419.3431489,445.0380196,4748167.809,0.234471044,0.025285651,0.083771531,0.014673391,-0.026900087,0.001075653,0.260730406,0.192750062,0.647035235,34,,,
557,3017,2506,16,2,25061602,1602,25,13.48875513,291.4770145,670.7657512,4469298.843,0.248225041,0.024499721,0.105066573,0.015347686,-0.019566538,0.001063012,0.281012312,0.202044392,0.776220335,42,,,
558,3018,2506,16,3,25061603,1603,25,10.1547759,208.542918,877.3009049,2987540.618,0.211860493,0.019576482,0.073890665,0.012775549,-0.019091395,0.000850015,0.205201127,0.163093624,0.640789618,25,,,
559,3019,2506,16,4,25061604,1604,25,14.5093426,370.2281908,396.1841494,3690493.837,0.23558541,0.02660195,0.083744943,0.015203403,-0.009853561,0.001412367,0.267228408,0.195817386,0.507782598,15,,,
560,3020,2506,16,5,25061605,1605,25,10.86784093,181.3606862,715.8422299,2418235.75,0.216843005,0.021475692,0.074547211,0.013846714,-0.006490927,0.001816087,0.229090312,0.176607941,0.525042832,22,,,
561,3021,2506,17,1,25061701,1701,25,13.42136799,344.6022849,475.2021783,4911645.259,0.236967238,0.022738298,0.08709931,0.012990217,-0.025118868,0.001014887,0.269192886,0.196728076,0.876326054,66,,,
562,3022,2506,17,2,25061702,1702,25,15.62448042,551.7782587,265.6602441,5928910.679,0.249041916,0.0279049,0.09309078,0.01515945,-0.025391866,0.000873678,0.285714286,0.204081633,0.679152085,28,,,
563,3023,2506,17,3,25061703,1703,25,14.06677974,406.6500695,308.5026452,4096269.755,0.259829136,0.027550624,0.106055986,0.015898923,-0.017951197,0.000929047,0.302902635,0.211152629,0.683337586,29,,,
564,3024,2506,17,4,25061704,1704,25,14.32697987,378.1790446,218.1059779,3688359.503,0.257453683,0.027840095,0.101930106,0.01632489,-0.020087264,0.001627265,0.304555896,0.211801602,0.63604382,31,,,
565,3025,2506,17,5,25061705,1705,25,12.12642924,313.3670782,590.0627548,3894857.722,0.231107361,0.022934739,0.084664262,0.013375456,-0.025983394,0.001764388,0.239208928,0.181988017,0.53991543,22,,,
566,3026,2506,18,1,25061801,1801,25,11.6964525,260.9613859,624.5827188,3398321.968,0.239466705,0.022306443,0.095133889,0.013900687,-0.022901403,0.00106908,0.262766336,0.193720189,0.826765338,48,,,
567,3027,2506,18,2,25061802,1802,25,11.23782172,276.7482055,741.5709469,3835133.432,0.230402829,0.021923073,0.087836275,0.013550009,-0.023442329,0.000977693,0.236207981,0.180413771,0.734748929,38,,,
568,3028,2506,18,3,25061803,1803,25,14.88976701,388.7573466,333.032296,3892710.564,0.258322438,0.027448453,0.105665313,0.015719582,-0.017655018,0.000945929,0.301547801,0.210616725,0.491305457,22,,,
569,3029,2506,18,4,25061804,1804,25,12.33983317,250.2342468,528.2888119,2864298.578,0.242981527,0.025189078,0.095707249,0.015343181,-0.018772826,0.00122683,0.267632982,0.196005569,0.686097592,26,,,
570,3030,2506,18,5,25061805,1805,25,11.93880454,227.3237069,669.6264533,2964524.744,0.246118871,0.025460055,0.10351947,0.01631572,-0.019652804,0.001642909,0.271782246,0.197916657,0.666830718,27,,,
571,4001,2506,19,1,25061901,1901,25,12.14483042,259.4117101,630.0583154,2839877.123,0.232075423,0.020100544,0.087752706,0.012349126,-0.026287664,0.001007228,0.244967177,0.184958259,0.797542881,34,,,
572,4002,2506,19,2,25061902,1902,25,10.35892315,204.6524113,750.1039863,2554802.221,0.219619189,0.018289465,0.07811712,0.011446034,-0.025016764,0.000978757,0.223085552,0.173318388,0.721154898,34,,,
573,4003,2506,19,3,25061903,1903,25,14.82322845,415.5584919,375.6825228,3879218.764,0.250793851,0.025529427,0.098488077,0.013530004,-0.02055236,0.000848105,0.285854993,0.204141916,0.605008475,30,,,
574,4004,2506,19,4,25061904,1904,25,12.64350965,298.6624776,530.9288388,3191995.399,0.259612668,0.02606065,0.113925197,0.015120583,-0.012812543,0.001271502,0.30988458,0.213856127,0.828564138,51,,,
575,4005,2506,19,5,25061905,1905,25,14.30655836,474.7620826,499.0922543,4649849.539,0.248305651,0.027040942,0.099985344,0.013860378,-0.022389302,0.001170908,0.277021114,0.200280416,0.652328443,29,,,
576,4006,2506,20,1,25062001,2001,25,13.09246294,333.7001691,616.3374557,3835561.825,0.228897893,0.019478866,0.083854354,0.011114319,-0.028912833,0.001185523,0.234698901,0.179615327,0.865592476,58,,,
577,4007,2506,20,2,25062002,2002,25,16.44443533,485.5263633,273.2146105,5438476.98,0.260487425,0.026389409,0.106219057,0.014556824,-0.023258926,0.001236275,0.309728946,0.213796926,0.733814523,45,,,
578,4008,2506,20,3,25062003,2003,25,14.63940795,401.2775409,456.6742681,4320247.676,0.256685753,0.026128541,0.107501128,0.015257283,-0.019889956,0.001001636,0.300402178,0.210160709,0.545313696,24,,,
579,4009,2506,20,4,25062004,2004,25,13.75710573,337.3888207,643.9222486,3538097.177,0.240475927,0.023801612,0.09581941,0.013320193,-0.024901025,0.001029591,0.270879497,0.197503795,0.651890197,32,,,
580,4010,2506,20,5,25062005,2005,25,16.21496145,483.5459609,494.80706,4816120.187,0.251137395,0.02672343,0.102529022,0.013703827,-0.027876572,0.001209784,0.287007164,0.204634052,0.667505149,29,,,
581,4011,2506,21,1,25062101,2101,25,21.09953216,667.558532,107.8327812,5428825.732,0.253554842,0.02816632,0.093187482,0.01345814,-0.024882896,0.001093958,0.298870072,0.209546752,0.469325265,17,,,
